date,match,player,rating_before,P,E,rating_after
,"Burnley - Brighton, 0 - 0",Aaron Lennon,6.481166608094239,6.079944989930812,7.637248315789473,5.8582452777507745
,"Burnley - Brighton, 0 - 0",Anthony Knockaert,10.402361549173595,6.529944989930812,6.374090421052632,10.480288833612684
,"Burnley - Brighton, 0 - 0",Ashley Barnes,7.0915503922594985,6.694944989930812,7.637248315789473,6.620398729330168
,"Burnley - Brighton, 0 - 0",Bruno,7.130981084936373,6.829944989930812,6.374090421052632,7.35384331861015
,"Burnley - Brighton, 0 - 0",Chris Wood,6.362527666525894,6.404944989930812,7.637248315789473,5.910683113711052
,"Burnley - Brighton, 0 - 0",Dale Stephens,7.596713668643436,6.764944989930813,6.374090421052632,7.7921409530825265
,"Burnley - Brighton, 0 - 0",Ezequiel Schelotto,3.911470856337619,6.449944989930812,6.374090421052632,3.9493981407767094
,"Burnley - Brighton, 0 - 0",Gaetan Bong,4.377435774864778,6.889944989930813,6.374090421052632,4.635363059303868
,"Burnley - Brighton, 0 - 0",Glenn Murray,5.423358971408512,5.829944989930812,6.374090421052632,5.350806247258936
,"Burnley - Brighton, 0 - 0",Jack Cork,6.83388680411416,6.924944989930813,7.637248315789473,6.47773514118483
,"Burnley - Brighton, 0 - 0",James Tarkowski,10.377769077341236,7.329944989930812,7.637248315789473,10.224117414411905
,"Burnley - Brighton, 0 - 0",Jeff Hendrick,5.251656805501247,6.379944989930812,7.637248315789473,4.623005142571916
,"Burnley - Brighton, 0 - 0",Jose Izquierdo,8.078347704324464,7.164944989930812,6.374090421052632,8.44741316980095
,"Burnley - Brighton, 0 - 0",Lewis Dunk,10.400726132258448,7.444944989930812,6.374090421052632,10.93615341669754
,"Burnley - Brighton, 0 - 0",Mat Ryan,6.419619591216939,8.309944989930813,6.374090421052632,7.38754687565603
,"Burnley - Brighton, 0 - 0",Matthew Lowton,8.190256754438813,6.924944989930813,7.637248315789473,7.834105091509484
,"Burnley - Brighton, 0 - 0",Nick Pope,9.253809147703993,6.759944989930812,7.637248315789473,8.815157484774662
,"Burnley - Brighton, 0 - 0",Pascal GroB,10.06475785907564,6.849944989930813,6.374090421052632,10.30268514351473
,"Burnley - Brighton, 0 - 0",Sam Vokes,9.101936207722432,7.014944989930813,7.637248315789473,9.018962430941277
,"Burnley - Brighton, 0 - 0",Shane Duffy,10.926484220407772,7.929944989930812,6.374090421052632,11.704411504846863
,"Burnley - Brighton, 0 - 0",Solly March,6.758910988246024,6.514944989930813,6.374090421052632,6.763606140541963
,"Burnley - Brighton, 0 - 0",Stephen Ward,7.193163253478568,6.689944989930812,7.637248315789473,6.719511590549237
,"Burnley - Chelsea, 1 - 2",Aaron Lennon,5.8582452777507745,6.464944989930812,6.058300947368421,6.054789898322597
,"Burnley - Chelsea, 1 - 2",Alvaro Morata,8.70481187306887,6.514944989930813,6.374090421052632,8.760371175237486
,"Burnley - Chelsea, 1 - 2",Antonio Rudiger,7.675437039996702,6.724944989930813,6.374090421052632,7.850864324435792
,"Burnley - Chelsea, 1 - 2",Ashley Barnes,6.620398729330168,7.499944989930812,6.058300947368421,7.341220750611363
,"Burnley - Chelsea, 1 - 2",Cesar Azpilicueta,10.665519674019782,6.584944989930812,6.374090421052632,10.770946958458872
,"Burnley - Chelsea, 1 - 2",Chris Wood,5.910683113711052,6.294944989930812,6.058300947368421,6.005340730736008
,"Burnley - Chelsea, 1 - 2",Davide Zappacosta,5.757267035181689,6.196433719672884,6.374090421052632,5.668438684491815
,"Burnley - Chelsea, 1 - 2",Eden Hazard,19.42043175150285,6.779944989930812,6.374090421052632,19.46327195599555
,"Burnley - Chelsea, 1 - 2",Gary Cahill,4.853052286559046,8.049944989930811,6.374090421052632,5.6909795709981355
,"Burnley - Chelsea, 1 - 2",Jack Cork,6.47773514118483,6.6099449899308125,6.058300947368421,6.753557162466025
,"Burnley - Chelsea, 1 - 2",James Tarkowski,10.224117414411905,6.794944989930812,6.058300947368421,10.592439435693102
,"Burnley - Chelsea, 1 - 2",Matthew Lowton,7.834105091509484,6.209944989930812,6.058300947368421,7.90992711279068
,"Burnley - Chelsea, 1 - 2",N'Golo Kante,10.488340765237826,7.494944989930812,6.374090421052632,11.048768049676916
,"Burnley - Chelsea, 1 - 2",Nick Pope,8.815157484774662,6.114944989930812,6.058300947368421,8.843479506055857
,"Burnley - Chelsea, 1 - 2",Olivier Giroud,7.83031439833895,7.384944989930812,6.374090421052632,8.335741682778039
,"Burnley - Chelsea, 1 - 2",Pedro,5.36784173544114,7.344944989930813,6.374090421052632,5.853269019880231
,"Burnley - Chelsea, 1 - 2",Sam Vokes,9.018962430941277,6.509944989930812,6.058300947368421,9.064126835197516
,"Burnley - Chelsea, 1 - 2",Stephen Ward,6.719511590549237,6.364944989930812,6.058300947368421,6.8728336118304325
,"Burnley - Chelsea, 1 - 2",Thibaut Courtois,8.648988525252225,6.464944989930812,6.374090421052632,8.694415809691314
,"Burnley - Chelsea, 1 - 2",Tiemoue Bakayoko,6.878667098584,7.3599449899308125,6.374090421052632,7.371594383023091
,"Burnley - Chelsea, 1 - 2",Victor Moses,7.028429428811746,8.569944989930812,6.374090421052632,8.126356713250836
,"Burnley - Huddersfield, 0 - 0",Aaron Mooy,8.60226409234398,7.389944989930813,6.374090421052632,9.110191376783071
,"Burnley - Huddersfield, 0 - 0",Ashley Barnes,7.341220750611363,6.319944989930812,7.795143052631579,6.60362171926098
,"Burnley - Huddersfield, 0 - 0",Ben Mee,10.827671434550282,6.884944989930812,7.795143052631579,10.3725724031999
,"Burnley - Huddersfield, 0 - 0",Chris Lowe,7.839130034808706,6.974944989930812,6.374090421052632,8.139557319247796
,"Burnley - Huddersfield, 0 - 0",Chris Wood,6.005340730736008,6.6499449899308125,7.795143052631579,5.432741699385625
,"Burnley - Huddersfield, 0 - 0",Christopher Schindler,8.324380289665527,8.599944989930812,6.374090421052632,9.437307574104617
,"Burnley - Huddersfield, 0 - 0",Florent Hadergjonaj,5.924340497554086,6.384944989930812,6.374090421052632,5.929767781993176
,"Burnley - Huddersfield, 0 - 0",Jack Cork,6.753557162466025,7.349944989930813,7.795143052631579,6.530958131115643
,"Burnley - Huddersfield, 0 - 0",James Tarkowski,10.592439435693102,7.369944989930813,7.795143052631579,10.379840404342719
,"Burnley - Huddersfield, 0 - 0",Jeff Hendrick,4.623005142571916,6.539944989930812,7.795143052631579,4.10697927235049
,"Burnley - Huddersfield, 0 - 0",Jonas Lossl,7.1713217089201855,7.304944989930812,6.374090421052632,7.636748993359276
,"Burnley - Huddersfield, 0 - 0",Jonathan Hogg,7.847508302211855,7.034944989930812,6.374090421052632,8.14122144393549
,"Burnley - Huddersfield, 0 - 0",Laurent Depoitre,6.3092105458167325,6.709944989930812,6.374090421052632,6.477137830255822
,"Burnley - Huddersfield, 0 - 0",Matthew Lowton,7.90992711279068,6.919944989930812,7.795143052631579,7.472328081440296
,"Burnley - Huddersfield, 0 - 0",Nick Pope,8.843479506055857,6.944944989930812,7.795143052631579,8.418380474705474
,"Burnley - Huddersfield, 0 - 0",Rajiv van La Parra,5.415488266371866,6.824944989930812,6.374090421052632,5.483116451703593
,"Burnley - Huddersfield, 0 - 0",Stephen Ward,6.8728336118304325,7.604944989930813,7.795143052631579,6.7777345804800495
,"Burnley - Huddersfield, 0 - 0",Steven Defour,7.574210510808414,7.899944989930812,7.795143052631579,7.626611479458031
,"Burnley - Huddersfield, 0 - 0",Tom Ince,4.218396728247604,7.119944989930813,6.374090421052632,4.5913240126866945
,"Burnley - Huddersfield, 0 - 0",Tommy Smith,8.021486235388007,6.834944989930812,6.374090421052632,8.251913519827097
,"Burnley - Huddersfield, 0 - 0",Zanka,7.125256529199687,6.976433719672883,6.374090421052632,7.426428178509813
,"Burnley - Leicester, 2 - 1",Aaron Lennon,6.054789898322597,6.9849449899308125,6.689879894736842,6.202322445919583
,"Burnley - Leicester, 2 - 1",Ashley Barnes,6.60362171926098,7.119944989930813,6.689879894736842,6.806708014213688
,"Burnley - Leicester, 2 - 1",Ben Chilwell,6.950704404285066,7.264944989930813,6.374090421052632,7.396131688724156
,"Burnley - Leicester, 2 - 1",Chris Wood,5.432741699385625,7.529944989930812,6.689879894736842,5.782768822383113
,"Burnley - Leicester, 2 - 1",Danny Simpson,5.109078954075377,6.534944989930812,6.374090421052632,5.1895062385144675
,"Burnley - Leicester, 2 - 1",Demarai Gray,6.527695416357109,6.739944989930812,6.374090421052632,6.6577770408471295
,"Burnley - Leicester, 2 - 1",Harry Maguire,9.57153404978872,7.319944989930812,6.374090421052632,10.044461334227812
,"Burnley - Leicester, 2 - 1",Jack Cork,6.530958131115643,7.529944989930812,6.689879894736842,6.950990678712628
,"Burnley - Leicester, 2 - 1",James Tarkowski,10.379840404342719,7.304944989930812,6.689879894736842,10.687372951939704
,"Burnley - Leicester, 2 - 1",Jamie Vardy,8.098050673413418,7.3999449899308125,6.374090421052632,8.610977957852509
,"Burnley - Leicester, 2 - 1",Jeff Hendrick,4.10697927235049,5.844944989930813,6.689879894736842,3.684511819947475
,"Burnley - Leicester, 2 - 1",Kasper Schmeichel,5.749130682982452,6.814944989930812,6.374090421052632,5.969557967421542
,"Burnley - Leicester, 2 - 1",Kelechi Iheanacho,7.361378930832089,6.639944989930813,6.374090421052632,7.426365603224533
,"Burnley - Leicester, 2 - 1",Matthew Lowton,7.472328081440296,7.644944989930812,6.689879894736842,7.949860629037281
,"Burnley - Leicester, 2 - 1",Nick Pope,8.418380474705474,8.029944989930812,6.689879894736842,9.088413022302458
,"Burnley - Leicester, 2 - 1",Riyad Mahrez,10.099477991097654,6.824944989930812,6.374090421052632,10.324905275536745
,"Burnley - Leicester, 2 - 1",Sam Vokes,9.064126835197516,6.136433719672883,6.689879894736842,9.048753330334629
,"Burnley - Leicester, 2 - 1",Shinji Okazaki,4.3665726850555036,6.279944989930812,6.374090421052632,4.342513297102149
,"Burnley - Leicester, 2 - 1",Stephen Ward,6.7777345804800495,7.419944989930812,6.689879894736842,7.142767128077034
,"Burnley - Leicester, 2 - 1",Wes Morgan,5.323123283112938,7.264944989930813,6.374090421052632,5.768550567552029
,"Burnley - Manchester United, 0 - 1",Anthony Martial,6.939326574395243,7.709944989930812,6.374090421052632,7.6072538588343335
,"Burnley - Manchester United, 0 - 1",Ashley Barnes,6.806708014213688,5.834944989930812,5.584616736842105,6.930481428240882
,"Burnley - Manchester United, 0 - 1",Ashley Young,9.888562380954268,8.379944989930811,6.374090421052632,10.891489665393358
,"Burnley - Manchester United, 0 - 1",Ben Mee,10.3725724031999,7.2749449899308125,5.584616736842105,11.217736529744254
,"Burnley - Manchester United, 0 - 1",Chris Smalling,9.443186919391309,8.099944989930812,6.374090421052632,10.306114203830399
,"Burnley - Manchester United, 0 - 1",David de Gea,10.148867525087715,6.849944989930813,6.374090421052632,10.386794809526805
,"Burnley - Manchester United, 0 - 1",Jack Cork,6.950990678712628,6.5249449899308125,5.584616736842105,7.4211548052569825
,"Burnley - Manchester United, 0 - 1",James Tarkowski,10.687372951939704,6.779944989930812,5.584616736842105,11.285037078484057
,"Burnley - Manchester United, 0 - 1",Jeff Hendrick,3.684511819947475,6.144944989930812,5.584616736842105,3.9366595338373926
,"Burnley - Manchester United, 0 - 1",Jesse Lingard,9.275424643316102,6.639944989930813,6.374090421052632,9.393582229484183
,"Burnley - Manchester United, 0 - 1",Juan Mata,6.834222287570354,6.754944989930812,6.374090421052632,6.986564115121626
,"Burnley - Manchester United, 0 - 1",Luis Antonio Valencia,8.24723506468337,6.964944989930812,6.374090421052632,8.542662349122459
,"Burnley - Manchester United, 0 - 1",Marcus Rashford,7.671738750705608,6.076433719672884,6.374090421052632,7.655202267295622
,"Burnley - Manchester United, 0 - 1",Marouane Fellaini,7.397664168411696,6.439944989930812,6.374090421052632,7.404249625299514
,"Burnley - Manchester United, 0 - 1",Nemanja Matic,10.545459024749125,7.044944989930812,6.374090421052632,10.880886309188215
,"Burnley - Manchester United, 0 - 1",Nick Pope,9.088413022302458,6.334944989930812,5.584616736842105,9.463577148846811
,"Burnley - Manchester United, 0 - 1",Paul Pogba,10.75398389820782,6.794944989930812,6.374090421052632,10.964411182646911
,"Burnley - Manchester United, 0 - 1",Phil Jones,6.510897109849403,8.609944989930812,6.374090421052632,7.628824394288493
,"Burnley - Manchester United, 0 - 1",Romelu Lukaku,10.119375825172297,6.969944989930813,6.374090421052632,10.417303109611387
,"Burnley - Manchester United, 0 - 1",Sam Vokes,9.048753330334629,6.136433719672883,5.584616736842105,9.076344179476168
,"Burnley - Manchester United, 0 - 1",Steven Defour,7.626611479458031,6.214944989930812,5.584616736842105,7.941775606002384
,"Burnley - Newcastle United, 1 - 0",Ashley Barnes,6.930481428240882,6.869944989930813,6.847774631578947,6.941566607416815
,"Burnley - Newcastle United, 1 - 0",Ayoze Perez,6.699497442513657,6.579944989930812,6.374090421052632,6.78641381604
,"Burnley - Newcastle United, 1 - 0",Ben Mee,11.217736529744254,7.944944989930812,6.847774631578947,11.766321708920188
,"Burnley - Newcastle United, 1 - 0",Christian Atsu,4.497390683438006,5.9849449899308125,6.374090421052632,4.302817967877097
,"Burnley - Newcastle United, 1 - 0",DeAndre Yedlin,7.126802943141349,6.664944989930812,6.374090421052632,7.2722302275804385
,"Burnley - Newcastle United, 1 - 0",Dwight Gayle,6.870991448918607,6.019944989930812,6.374090421052632,6.693918733357697
,"Burnley - Newcastle United, 1 - 0",Florian Lejeune,8.808264234093153,7.189944989930812,6.374090421052632,9.216191518532243
,"Burnley - Newcastle United, 1 - 0",Isaac Hayden,4.200307488960614,6.004944989930812,6.374090421052632,4.171596177651139
,"Burnley - Newcastle United, 1 - 0",Jack Cork,7.4211548052569825,7.469944989930813,6.847774631578947,7.7322399844329155
,"Burnley - Newcastle United, 1 - 0",Jacob Murphy,4.789334397816626,5.879944989930812,6.374090421052632,4.759136621470293
,"Burnley - Newcastle United, 1 - 0",Jamaal Lascelles,9.853934014806917,6.654944989930812,6.374090421052632,9.994361299246007
,"Burnley - Newcastle United, 1 - 0",James Tarkowski,11.285037078484057,7.854944989930813,6.847774631578947,11.788622257659991
,"Burnley - Newcastle United, 1 - 0",Javier Manquillo,4.588408981434463,6.5249449899308125,6.374090421052632,4.663836265873553
,"Burnley - Newcastle United, 1 - 0",Jeff Hendrick,3.9366595338373926,7.349944989930813,6.847774631578947,4.187744713013325
,"Burnley - Newcastle United, 1 - 0",Jonjo Shelvey,9.14473522575364,7.434944989930813,6.374090421052632,9.675162510192731
,"Burnley - Newcastle United, 1 - 0",Joselu,6.596734082833304,6.209944989930812,6.374090421052632,6.514661367272394
,"Burnley - Newcastle United, 1 - 0",Matt Ritchie,6.991099642839,6.539944989930812,6.374090421052632,7.06389137029109
,"Burnley - Newcastle United, 1 - 0",Matthew Lowton,7.949860629037281,7.714944989930812,6.847774631578947,8.383445808213214
,"Burnley - Newcastle United, 1 - 0",Mohamed Diame,8.481104874194127,6.604944989930813,6.374090421052632,8.587554480954621
,"Burnley - Newcastle United, 1 - 0",Nick Pope,9.463577148846811,7.699944989930812,6.847774631578947,9.889662328022744
,"Burnley - Newcastle United, 1 - 0",Stephen Ward,7.142767128077034,6.914944989930812,6.847774631578947,7.176352307252968
,"Burnley - Newcastle United, 1 - 0",Steven Defour,7.941775606002384,6.579944989930812,6.847774631578947,7.8286919795287275
,"Burnley - Southampton, 1 - 1",Aaron Lennon,6.202322445919583,6.979944989930813,7.953037789473684,5.715776046148147
,"Burnley - Southampton, 1 - 1",Ashley Barnes,6.941566607416815,7.819944989930812,7.953037789473684,6.875020207645379
,"Burnley - Southampton, 1 - 1",Ben Mee,11.766321708920188,7.549944989930813,7.953037789473684,11.564775309148752
,"Burnley - Southampton, 1 - 1",Cedric Soares,5.6224632351807795,6.634944989930812,6.374090421052632,5.75289051961987
,"Burnley - Southampton, 1 - 1",Dusan Tadic,4.96374091077993,6.394944989930812,6.374090421052632,4.9731254667751115
,"Burnley - Southampton, 1 - 1",Jack Cork,7.7322399844329155,7.224944989930813,7.953037789473684,7.36819358466148
,"Burnley - Southampton, 1 - 1",Jack Stephens,5.024942212811957,6.604944989930813,6.374090421052632,5.140369497251047
,"Burnley - Southampton, 1 - 1",James Ward-Prowse,6.651833456681903,6.216433719672883,6.374090421052632,6.592274258382886
,"Burnley - Southampton, 1 - 1",Jeff Hendrick,4.187744713013325,6.279944989930812,7.953037789473684,3.3511983132418894
,"Burnley - Southampton, 1 - 1",Manolo Gabbiadini,2.7990328820144534,7.216433719672883,6.374090421052632,3.2202045313245793
,"Burnley - Southampton, 1 - 1",Mario Lemina,6.3108189880106655,7.129944989930812,6.374090421052632,6.688746272449755
,"Burnley - Southampton, 1 - 1",Matthew Lowton,8.383445808213214,6.749944989930812,7.953037789473684,7.781899408441777
,"Burnley - Southampton, 1 - 1",Nathan Redmond,5.139567656368777,7.799944989930813,6.374090421052632,5.852494940807867
,"Burnley - Southampton, 1 - 1",Nick Pope,9.889662328022744,6.824944989930812,7.953037789473684,9.32561592825131
,"Burnley - Southampton, 1 - 1",Oriol Romeu,5.443384192419622,7.764944989930813,6.374090421052632,6.022906929452197
,"Burnley - Southampton, 1 - 1",Ryan Bertrand,5.529121089890874,6.594944989930813,6.374090421052632,5.639548374329965
,"Burnley - Southampton, 1 - 1",Sofiane Boufal,5.146042862291682,6.424944989930813,6.374090421052632,5.15028074303153
,"Burnley - Southampton, 1 - 1",Stephen Ward,7.176352307252968,7.409944989930812,7.953037789473684,6.904805907481531
,"Burnley - Southampton, 1 - 1",Wesley Hoedt,4.427442212811959,7.674944989930813,6.374090421052632,5.07786949725105
,"Burnley - Swansea, 2 - 0",Alfie Mawson,4.835322999878446,6.794944989930812,6.374090421052632,5.045750284317537
,"Burnley - Swansea, 2 - 0",Ashley Barnes,6.875020207645379,8.369944989930811,8.11093252631579,7.00452643945289
,"Burnley - Swansea, 2 - 0",Ben Mee,11.564775309148752,7.334944989930812,8.11093252631579,11.176781540956263
,"Burnley - Swansea, 2 - 0",Federico Fernandez,5.611130101010723,6.726433719672883,6.374090421052632,5.787301750320848
,"Burnley - Swansea, 2 - 0",Jack Cork,7.36819358466148,7.749944989930812,8.11093252631579,7.187699816468991
,"Burnley - Swansea, 2 - 0",James Tarkowski,11.788622257659991,8.036433719672884,8.11093252631579,11.751372854338538
,"Burnley - Swansea, 2 - 0",Jeff Hendrick,3.3511983132418894,7.094944989930813,8.11093252631579,2.899648297070789
,"Burnley - Swansea, 2 - 0",Jordan Ayew,3.175489701553432,5.979944989930813,6.374090421052632,3.0747636469334116
,"Burnley - Swansea, 2 - 0",Ki Sung-Yueng,4.443820709445358,5.494944989930813,6.374090421052632,4.346137883765156
,"Burnley - Swansea, 2 - 0",Kyle Naughton,2.662095834512187,7.014944989930813,6.374090421052632,2.9825231189512773
,"Burnley - Swansea, 2 - 0",Leroy Fer,5.216219048239092,6.1099449899308125,6.374090421052632,5.113495825025051
,"Burnley - Swansea, 2 - 0",Lukasz Fabianski,3.248300459362588,6.946433719672884,6.374090421052632,3.534472108672714
,"Burnley - Swansea, 2 - 0",Martin Olsson,2.137726986931955,5.864944989930812,6.374090421052632,1.8831542713710454
,"Burnley - Swansea, 2 - 0",Matthew Lowton,7.781899408441777,7.6099449899308125,8.11093252631579,7.5314056402492895
,"Burnley - Swansea, 2 - 0",Nathan Dyer,4.6872419542087105,6.414944989930812,6.374090421052632,4.707669238647801
,"Burnley - Swansea, 2 - 0",Nick Pope,9.32561592825131,7.449944989930812,8.11093252631579,8.995122160058822
,"Burnley - Swansea, 2 - 0",Sam Clucas,4.531366703487834,5.644944989930812,6.374090421052632,4.1667939879269245
,"Burnley - Swansea, 2 - 0",Sam Vokes,9.076344179476168,6.099944989930813,8.11093252631579,8.07085041128368
,"Burnley - Swansea, 2 - 0",Stephen Ward,6.904805907481531,6.889944989930813,8.11093252631579,6.294312139289043
,"Burnley - Swansea, 2 - 0",Steven Defour,7.8286919795287275,6.829944989930812,8.11093252631579,7.188198211336239
,"Burnley - Swansea, 2 - 0",Tammy Abraham,4.0812050564955715,5.5249449899308125,6.374090421052632,3.6943721378734096
,"Burnley - Tottenham, 0 - 3",Ashley Barnes,7.00452643945289,6.384944989930812,5.74251147368421,7.2008255694171295
,"Burnley - Tottenham, 0 - 3",Ben Davies,8.385839065099667,7.589944989930812,6.374090421052632,8.993766349538756
,"Burnley - Tottenham, 0 - 3",Ben Mee,11.176781540956263,5.884944989930812,5.74251147368421,11.247998299079564
,"Burnley - Tottenham, 0 - 3",Chris Wood,5.782768822383113,5.914944989930812,5.74251147368421,5.816297561653285
,"Burnley - Tottenham, 0 - 3",Christian Eriksen,10.382438872986302,7.3599449899308125,6.374090421052632,10.875366157425393
,"Burnley - Tottenham, 0 - 3",Davinson Sanchez,7.153544533601646,8.186433719672884,6.374090421052632,8.059716182911771
,"Burnley - Tottenham, 0 - 3",Dele Alli,7.404681876907959,8.014944989930811,6.374090421052632,8.197761585199078
,"Burnley - Tottenham, 0 - 3",Eric Dier,7.708677186301596,7.394944989930812,6.374090421052632,8.179404570839868
,"Burnley - Tottenham, 0 - 3",Erik Lamela,5.322028760777476,6.369944989930813,6.374090421052632,5.319956045216567
,"Burnley - Tottenham, 0 - 3",Harry Kane,8.11776504676288,9.869944989930811,6.374090421052632,9.86569233120197
,"Burnley - Tottenham, 0 - 3",Hugo Lloris,5.92478478778809,7.679944989930812,6.374090421052632,6.57771207222718
,"Burnley - Tottenham, 0 - 3",Jack Cork,7.187699816468991,5.744944989930813,5.74251147368421,7.188916574592293
,"Burnley - Tottenham, 0 - 3",Jan Vertonghen,7.435292488288592,7.584944989930812,6.374090421052632,8.040719772727682
,"Burnley - Tottenham, 0 - 3",Jeff Hendrick,2.899648297070789,5.794944989930812,5.74251147368421,2.9203304062569484
,"Burnley - Tottenham, 0 - 3",Mousa Dembele,7.437838375312766,6.414944989930812,6.374090421052632,7.440562013237978
,"Burnley - Tottenham, 0 - 3",Moussa Sissoko,4.568670677205304,7.799944989930813,6.374090421052632,5.281597961644395
,"Burnley - Tottenham, 0 - 3",Nick Pope,8.995122160058822,5.964944989930812,5.74251147368421,9.106338918182121
,"Burnley - Tottenham, 0 - 3",Sam Vokes,8.07085041128368,5.749944989930812,5.74251147368421,8.071635060220821
,"Burnley - Tottenham, 0 - 3",Son Heung-Min,8.062659151045976,7.294944989930812,6.374090421052632,8.461696130893188
,"Burnley - Tottenham, 0 - 3",Steven Defour,7.188198211336239,6.439944989930812,5.74251147368421,7.53691496945954
,"Burnley - West Bromwich Albion, 0 - 1",Ahmed Hegazi,6.523101830402021,8.144944989930812,6.374090421052632,7.408529114841111
,"Burnley - West Bromwich Albion, 0 - 1",Allan-Romeo Nyom,3.251664565247575,6.6499449899308125,6.374090421052632,3.3895918496866653
,"Burnley - West Bromwich Albion, 0 - 1",Ashley Barnes,7.2008255694171295,5.884944989930812,8.426722,7.045494752135124
,"Burnley - West Bromwich Albion, 0 - 1",Ben Foster,4.20244082425253,6.669944989930812,6.374090421052632,4.350368108691621
,"Burnley - West Bromwich Albion, 0 - 1",Ben Mee,11.247998299079564,7.534944989930812,8.426722,10.80210979404497
,"Burnley - West Bromwich Albion, 0 - 1",Chris Brunt,6.585933219178992,6.584944989930812,6.374090421052632,6.691360503618082
,"Burnley - West Bromwich Albion, 0 - 1",Craig Dawson,5.776640177911557,7.469944989930813,6.374090421052632,6.324567462350648
,"Burnley - West Bromwich Albion, 0 - 1",Gareth Barry,4.783878420392675,7.104944989930813,6.374090421052632,5.149305704831765
,"Burnley - West Bromwich Albion, 0 - 1",Hal Robson-Kanu,5.4274592554073005,7.189944989930812,6.374090421052632,5.549837440739028
,"Burnley - West Bromwich Albion, 0 - 1",Jack Cork,7.188916574592293,6.599944989930813,8.426722,6.2755280695577
,"Burnley - West Bromwich Albion, 0 - 1",Jake Livermore,3.343896176975274,7.164944989930812,6.374090421052632,3.7393234614143642
,"Burnley - West Bromwich Albion, 0 - 1",James McClean,6.164451526710935,6.539944989930812,6.374090421052632,6.222500625818298
,"Burnley - West Bromwich Albion, 0 - 1",James Tarkowski,11.751372854338538,6.789944989930812,8.426722,10.932984349303943
,"Burnley - West Bromwich Albion, 0 - 1",Jay Rodriguez,5.75600735429124,5.924944989930813,6.374090421052632,5.531434638730331
,"Burnley - West Bromwich Albion, 0 - 1",Jeff Hendrick,2.9203304062569484,6.544944989930812,8.426722,1.9794419012223545
,"Burnley - West Bromwich Albion, 0 - 1",Matt Phillips,4.457820814711514,7.534944989930812,6.374090421052632,5.0382480991506045
,"Burnley - West Bromwich Albion, 0 - 1",Matthew Lowton,7.5314056402492895,6.444944989930812,8.426722,6.540517135214696
,"Burnley - West Bromwich Albion, 0 - 1",Salomon Rondon,5.708405608818835,6.316433719672884,6.374090421052632,5.707124348788175
,"Burnley - West Bromwich Albion, 0 - 1",Sam Vokes,8.071635060220821,6.144944989930812,8.426722,6.930746555186227
,"Burnley - West Bromwich Albion, 0 - 1",Stephen Ward,6.294312139289043,6.364944989930812,8.426722,5.263423634254449
,"Burnley - West Bromwich Albion, 0 - 1",Steven Defour,7.53691496945954,6.674944989930813,8.426722,6.661026464424946
,"Burnley - West Ham, 1 - 1",Aaron Cresswell,6.983990324499283,6.489944989930812,6.374090421052632,7.041917608938373
,"Burnley - West Ham, 1 - 1",Ashley Barnes,7.045494752135124,6.429944989930812,7.321458842105263,6.599737826047898
,"Burnley - West Ham, 1 - 1",Ben Mee,10.80210979404497,6.509944989930812,7.321458842105263,10.396352867957745
,"Burnley - West Ham, 1 - 1",Cheikhou Kouyate,5.3534296751273205,6.8999449899308125,6.374090421052632,5.616356959566411
,"Burnley - West Ham, 1 - 1",Chicharito,4.1687909129824625,6.694944989930812,6.374090421052632,4.302480316681704
,"Burnley - West Ham, 1 - 1",Chris Wood,5.816297561653285,7.4849449899308125,7.321458842105263,5.89804063556606
,"Burnley - West Ham, 1 - 1",Jack Cork,6.2755280695577,6.754944989930812,7.321458842105263,5.992271143470474
,"Burnley - West Ham, 1 - 1",James Tarkowski,10.932984349303943,6.924944989930813,7.321458842105263,10.734727423216718
,"Burnley - West Ham, 1 - 1",Jeff Hendrick,1.9794419012223545,6.354944989930813,7.321458842105263,1.7324439167777728
,"Burnley - West Ham, 1 - 1",Joe Hart,6.763386370651504,7.929944989930812,6.374090421052632,7.541313655090594
,"Burnley - West Ham, 1 - 1",Manuel Lanzini,8.099527416058875,7.104944989930813,6.374090421052632,8.456834094177097
,"Burnley - West Ham, 1 - 1",Marko Arnautovic,10.301639343986004,6.489944989930812,6.374090421052632,10.331246622699316
,"Burnley - West Ham, 1 - 1",Matthew Lowton,6.540517135214696,6.549944989930813,7.321458842105263,6.1547602091274705
,"Burnley - West Ham, 1 - 1",Michail Antonio,8.909872464440392,7.689944989930812,6.374090421052632,9.567799748879482
,"Burnley - West Ham, 1 - 1",Nick Pope,9.106338918182121,6.869944989930813,7.321458842105263,8.880581992094896
,"Burnley - West Ham, 1 - 1",Pablo Zabaleta,7.15036302351776,6.844944989930813,6.374090421052632,7.38579030795685
,"Burnley - West Ham, 1 - 1",Pedro Obiang,8.300856394823604,7.299944989930813,6.374090421052632,8.527176400549383
,"Burnley - West Ham, 1 - 1",Sam Vokes,6.930746555186227,7.059944989930813,7.321458842105263,6.866820946876917
,"Burnley - West Ham, 1 - 1",Stephen Ward,5.263423634254449,7.179944989930812,7.321458842105263,5.199742400775946
,"Burnley - West Ham, 1 - 1",Steven Defour,6.661026464424946,7.819944989930812,7.321458842105263,6.910269538337721
,"Chelsea - Arsenal, 0 - 0",Aaron Ramsey,11.945260567035001,8.289944989930811,6.058300947368421,13.061082588316197
