player,final_rating_tuned,final_rating_human,final_rating_ai
Daniel Ginczek,4.725276805133518,5.214529793496409,5.041086802201812
Kevin Vogt,4.68786650392761,7.3006718665438575,2.996155092282409
Jeffrey Schlupp,4.676501249593448,2.3509513802322415,5.62962468249023
Simon Falette,4.672235348690803,2.7530781801050135,6.473221436512881
Troy Deeney,4.667613197291322,4.71852420524421,3.922255475350143
Andrew Surman,4.624431327384432,6.815297679470515,6.627425703789888
Josip Brekalo,4.6212103008195005,4.748328706185345,6.31254458645607
Divock Origi,4.561006855777283,2.667870880208863,4.880542676318831
Fraser Forster,4.5575303729701275,7.131206652216073,4.238887262563479
Florian Kainz,4.532846313155705,5.068929596319636,5.103854464130219
Sam Clucas,4.50732543542364,5.433918892110753,4.457416762014835
Erik Pieters,4.503380078631064,4.986449541252096,5.946495494143452
Pablo De Blasis,4.485435484151187,5.117274025732729,5.504709965296651
Adam Szalai,4.473364051551751,6.994770979040477,6.446496521432703
Chadrac Akolo,4.465767003238263,6.294754827182592,4.965528244273511
Gelson Fernandes,4.443175310325641,6.345387970561184,4.614894734444284
Simon Terodde,4.4361390600260435,3.586387917892537,5.201604729864016
Kevin Akpoguma,4.417868678318007,6.142633390106924,4.695172737357922
Mahmoud Dahoud,4.403726669128256,6.8400911902268975,6.307891732843763
Kelechi Iheanacho,4.392511300111066,5.1985004523916185,4.95868804037776
Panagiotis Retsos,4.391851595196439,5.083928133954188,6.733812447965475
Andriy Yarmolenko,4.366640257022787,7.096373334970088,6.285184628319747
Robin Quaison,4.360388997940223,5.32944678908887,5.770665935676411
Shinji Okazaki,4.3509103984637445,6.264397206053401,4.537829730799821
Levin Oztunali,4.305827484480333,1.42487250185538,5.4808194644275385
Luka Jovic,4.280079883994206,5.961012516616722,6.290142103654559
Chris Wood,4.2768808379713095,7.225579027915941,4.908191328551757
Demarai Gray,4.275081022240885,5.654141548288127,4.1732921607958176
Leroy Fer,4.273205646306951,5.251052378122437,6.736430533865719
Timo Werner,4.268391802266976,5.0549069980277315,5.591717143253702
Ben Chilwell,4.249679935501057,5.635874101742121,6.3341037655967245
Martin Harnik,4.2443681504796915,4.1259154745401405,5.965078382811101
Patrick Herrmann,4.215802988226217,6.22324966991602,6.042476183698698
Chicharito,4.210467432108966,4.7665544570006695,3.973410185860172
Lukas Klostermann,4.1804776385135245,4.235516911907171,5.242507857139869
Michael Cuisance,4.1752416791483995,6.000197695425213,5.88199925414016
Ciaran Clark,4.160816095688706,4.749395965204707,4.418380522717053
Glenn Murray,4.121792559689574,5.979531435980699,4.679117083386235
Morgan Schneiderlin,4.115583630567773,2.2733857859567674,3.6389533881182645
Jonathan Schmid,4.07924169855586,4.616583502745539,5.258381096960506
William,4.054137082651078,1.9429543753084673,6.848881188225916
Jacob Murphy,4.043747493578814,4.975223938639236,4.390931614507629
Lukas Rupp,4.037903026368429,7.094404886034372,5.889241056779632
Franco Di Santo,4.034814497928635,3.954308991053974,4.569516492719278
Marco Hoger,4.0230719375700605,2.8494489865010157,5.468272092750896
Ishak Belfodil,4.016231899957938,5.036920214539634,5.613493342643396
Erik Lamela,4.013379447396134,5.409060957491535,5.530176629354069
Hal Robson-Kanu,3.968608586601821,6.919729585596959,5.2780791172070245
Moussa Sissoko,3.9643835448423594,4.498678719103097,4.72124487445741
Steven Davis,3.9467820258756356,4.015125566244589,4.8375365209982295
Jermain Defoe,3.917483668715076,6.3330412821398925,4.78838838365364
Pedro,3.909872753351766,5.066528883150037,4.896597967538757
Karim Rekik,3.908219188494601,6.213954116746455,3.6094337644734305
Andreas Beck,3.8817402648470383,3.161444809993923,4.540034775397382
Marcin Kaminski,3.860587575810687,5.263796048958213,4.9376781278954915
Victor Lindelof,3.837040887885226,4.309191412686293,4.775764775836347
Dennis Aogo,3.7800851926109553,5.061658262651018,4.514008650969988
Gideon Jung,3.769230916455844,1.1818457041902048,4.010702276934358
Jeff Hendrick,3.7536452197546257,5.915929658675513,1.3499142863523919
Ramadan Sobhi,3.7404301693691515,7.115474594384579,5.765884422272905
Jonas Hofmann,3.7248463387693995,5.714000225776969,5.136414791654234
Isaac Hayden,3.7152901987973337,4.151862718522697,4.4201818182729316
Milos Jojic,3.5726459739290695,2.8352845018137636,6.20671928639059
Tom Carroll,3.567015609964704,4.826002488726463,3.6798955063799843
Sebastian Prodl,3.514308110397404,3.6469344220712827,5.081710210077152
Marco Terrazzino,3.447331155340411,5.7635698541033165,4.864346347196732
Lys Mousset,3.4439546245692885,5.690450147375649,4.900366054537798
Weston McKennie,3.4028190510838705,5.425478863138694,4.434272239198054
Timothy Chandler,3.3834264017272924,4.542939524069093,5.061755808196047
Vedad Ibisevic,3.3795327021924395,2.762169292446884,4.266169486434242
Tom Davies,3.3248487573073877,5.009510494763656,3.7152938254710257
Oumar Niasse,3.3180482370708724,6.543033915235063,6.163996330629609
Marcel Heller,3.294994902911869,6.712146991486518,4.693754824565302
Makoto Hasebe,3.2385875987510326,5.399688041107186,2.4290529796204177
Davide Zappacosta,3.236449085808368,5.729557599559775,4.529414657154441
Aaron Lennon,3.1896581977302603,5.468924033772132,3.0947884028640087
Dominik Kohr,3.1673496080538017,4.456936743882141,4.022276619869667
Benjamin Henrichs,3.148113771726808,4.4371626156571535,4.914683241530921
Christian Atsu,3.0939831141690695,4.520043030794155,3.7297387591045963
Andre Schurrle,3.065643020867599,5.647233639847121,6.5491729482671435
Yuya Osako,3.064024553349407,0.34755939983356166,4.512808364859219
Christian Mathenia,3.03810718620086,7.255546166208528,2.7237563948453904
Robin Knoche,2.9831234848808075,1.4181232150411034,4.718594748368156
Andre Hahn,2.9618100480207614,3.3915911094590676,4.405457049695448
Florent Hadergjonaj,2.947863324466751,4.423719393693336,4.425705698958549
Tammy Abraham,2.9387469503830213,5.546978094901507,3.790890071407148
Albin Ekdal,2.9318777214407596,4.88671143306695,4.272494194245452
Andre Ayew,2.9195443470586726,3.049264265904481,4.700225071888856
Darren Fletcher,2.914474990148986,5.158923059493884,3.786775823869159
Andy King,2.8568704102821227,4.927539988095904,3.33306792117836
Scott Malone,2.8191650653711298,3.7093163124597357,3.8530879592565457
Javier Manquillo,2.7766058763268475,3.396643119281861,5.023891121996923
Rajiv van La Parra,2.7729141616308315,5.19839105530311,3.778180197281163
Tom Ince,2.732587203107278,4.411912876122245,1.8184347019305793
Michy Batshuayi,2.702443139132262,4.760330110466962,6.064534400973416
Manolo Gabbiadini,2.7015621842076483,3.287268386520462,2.199945421802637
Nathan Dyer,2.680211928649425,4.611403453151109,4.325623467821377
Ezequiel Schelotto,2.56253837700845,5.198767006945597,4.056467483813714
Collin Quaner,2.480751817317225,5.367871023488561,4.799150962964865
Sergio Cordova,2.321214352832274,5.815369474037836,3.821954079242465
Florian Kath,2.319545221506461,5.891754447273905,4.242161058365583
Andre Gray,2.319266974360402,3.5925104181961114,2.2393595940232025
Joe Hart,2.1930187343460625,5.131475758246421,1.4138285434261884
Kenan Karaman,2.1777542426447827,5.237392391045259,3.5365241042230866
Matthias Lehmann,2.1291458989296554,3.735116809683959,3.851456178544189
Martin Olsson,1.4202002357362087,3.9505034985229894,0.33062579310494566
Bobby Wood,1.296282320115834,0.19235393935121098,3.912009269406407
