player,final_rating_tuned,final_rating_human,final_rating_ai
Ashley Williams,4.927609021174035,4.615704492723966,7.241222851281726
Wayne Rooney,4.927104187029682,6.305481866568964,5.48489376066758
Luka Jovic,4.919930144150503,5.961012516616722,6.290142103654559
Stefan Ilsanker,4.910712103087795,5.852808612692274,6.893221534104717
Timo Werner,4.890304162003648,5.0549069980277315,5.591717143253702
Josip Brekalo,4.886934422481916,4.748328706185345,6.31254458645607
Federico Fernandez,4.855636316504653,4.840126957063627,6.6901473413460755
Jorge Mere,4.829753531910341,5.259908444284552,6.180645119178949
Aaron Cresswell,4.8127128706351145,5.299785193363182,4.73693844978264
Ki Sung-Yueng,4.792939716775489,5.842321027729349,5.565157618382178
Gaetan Bong,4.7579744900689205,4.13295480097321,4.787810260160676
Oliver Sorg,4.749490109274044,5.93819651045051,5.725446134596771
Makoto Hasebe,4.745922566995743,5.399688041107186,2.4290529796204177
Vedad Ibisevic,4.743256048935505,2.762169292446884,4.266169486434242
Panagiotis Retsos,4.726681618960138,5.083928133954188,6.733812447965475
Steven Davis,4.694865465633167,4.015125566244589,4.8375365209982295
Victor Lindelof,4.682281511563619,4.309191412686293,4.775764775836347
Ishak Belfodil,4.663212835829351,5.036920214539634,5.613493342643396
Dwight Gayle,4.6552652723007295,4.534841454068715,5.197936329263439
Marco Terrazzino,4.635678881932054,5.7635698541033165,4.864346347196732
Isaac Hayden,4.62905572648052,4.151862718522697,4.4201818182729316
Christian Fuchs,4.617995959030934,4.257169885505921,7.816944313056762
Scott Malone,4.615035696513541,3.7093163124597357,3.8530879592565457
Patrick Herrmann,4.614897023523693,6.22324966991602,6.042476183698698
Aaron Lennon,4.606405635497456,5.468924033772132,3.0947884028640087
Andrew Surman,4.603784740170748,6.815297679470515,6.627425703789888
Robin Quaison,4.5788801413586295,5.32944678908887,5.770665935676411
Giulio Donati,4.560640963358486,3.1220961266503195,5.084835331514935
Lukas Klostermann,4.5546757267660025,4.235516911907171,5.242507857139869
Leroy Fer,4.548725768309941,5.251052378122437,6.736430533865719
Andreas Beck,4.536823886341938,3.161444809993923,4.540034775397382
Demarai Gray,4.521223838170944,5.654141548288127,4.1732921607958176
Sam Clucas,4.453857326933787,5.433918892110753,4.457416762014835
Oscar Wendt,4.4513027357487855,2.2495073911818406,4.575872623755839
Salih Ozcan,4.440131527191313,3.3046810187087714,7.272762533349044
Oumar Niasse,4.411681368203314,6.543033915235063,6.163996330629609
Jeff Hendrick,4.3934782998690425,5.915929658675513,1.3499142863523919
Christian Kabasele,4.378469742548961,3.498615489935139,6.863886632502866
Asmir Begovic,4.375495270878154,6.908813246115123,2.4389921491342235
Andre Schurrle,4.359127051584046,5.647233639847121,6.5491729482671435
Ramadan Sobhi,4.322899992625801,7.115474594384579,5.765884422272905
Martin Harnik,4.318622480689711,4.1259154745401405,5.965078382811101
Christian Mathenia,4.2801543890644895,7.255546166208528,2.7237563948453904
Christian Atsu,4.275217013364462,4.520043030794155,3.7297387591045963
Adrian Mariappa,4.266376456305705,5.3449482765285525,6.337976397506343
Marcel Heller,4.247322509121924,6.712146991486518,4.693754824565302
Filip Kostic,4.233575965329905,1.512574772509288,5.185698107440283
Simon Terodde,4.2123968301007535,3.586387917892537,5.201604729864016
Dennis Aogo,4.198193414283061,5.061658262651018,4.514008650969988
Franco Di Santo,4.189061537888725,3.954308991053974,4.569516492719278
Dan Gosling,4.187908774634658,3.9309411436766286,4.72156980112438
Albin Ekdal,4.1731094110086255,4.88671143306695,4.272494194245452
Kenan Karaman,4.172260925937343,5.237392391045259,3.5365241042230866
Joe Hart,4.161744404878384,5.131475758246421,1.4138285434261884
Moussa Sissoko,4.137714685081178,4.498678719103097,4.72124487445741
James McClean,4.1142244162199075,5.447965759139933,6.339500671937212
Tom Davies,4.0664951402123695,5.009510494763656,3.7152938254710257
Marcin Kaminski,4.0632766143023185,5.263796048958213,4.9376781278954915
Jonas Hofmann,4.062169025589083,5.714000225776969,5.136414791654234
Jonathan Schmid,4.057786252031395,4.616583502745539,5.258381096960506
Lys Mousset,4.0504429236377995,5.690450147375649,4.900366054537798
Andre Hahn,3.9829937182910298,3.3915911094590676,4.405457049695448
Marco Hoger,3.941470226093993,2.8494489865010157,5.468272092750896
Erik Pieters,3.9405771148644275,4.986449541252096,5.946495494143452
Yunus Malli,3.9337591827508964,2.133630307501873,6.617306599998658
Joselu,3.923037219360725,1.159970802497666,6.850454241154547
William,3.9170712121113436,1.9429543753084673,6.848881188225916
Sebastian Prodl,3.9157296885438457,3.6469344220712827,5.081710210077152
Paul Verhaegh,3.886371047924296,2.8565871885366945,5.2988904034502315
Jeffrey Schlupp,3.8507938702814846,2.3509513802322415,5.62962468249023
Tammy Abraham,3.849506964598378,5.546978094901507,3.790890071407148
Daniel Didavi,3.8422692437365793,3.1882004950139327,6.439491948814998
Kyle Naughton,3.8305420092197657,2.515321341553511,7.295320066072355
Simon Falette,3.8253823697777554,2.7530781801050135,6.473221436512881
Ezequiel Schelotto,3.8071915707745543,5.198767006945597,4.056467483813714
Jacob Murphy,3.7925439186613676,4.975223938639236,4.390931614507629
Frederik Sorensen,3.7908126047076145,2.8208551940464135,6.3760375233373505
Divock Origi,3.7833252523472183,2.667870880208863,4.880542676318831
Manolo Gabbiadini,3.7750481890033365,3.287268386520462,2.199945421802637
Benjamin Henrichs,3.7668226762290073,4.4371626156571535,4.914683241530921
Jermain Defoe,3.764426528023712,6.3330412821398925,4.78838838365364
Levin Oztunali,3.723716418128819,1.42487250185538,5.4808194644275385
Nathan Dyer,3.7221192494327946,4.611403453151109,4.325623467821377
Jose Holebas,3.7121514203588886,3.1487680919420624,6.266957595107316
Milos Jojic,3.6992116650877165,2.8352845018137636,6.20671928639059
Florian Kath,3.698567416062253,5.891754447273905,4.242161058365583
Rajiv van La Parra,3.6272042442883583,5.19839105530311,3.778180197281163
Morgan Schneiderlin,3.6253278044904675,2.2733857859567674,3.6389533881182645
Tom Ince,3.6078444380777563,4.411912876122245,1.8184347019305793
Andy King,3.4605274111524125,4.927539988095904,3.33306792117836
Gotoku Sakai,3.4101190756296393,2.6232898374775115,5.625049168814072
Collin Quaner,3.3191346228107337,5.367871023488561,4.799150962964865
Tom Carroll,3.281202675426063,4.826002488726463,3.6798955063799843
Florent Hadergjonaj,3.1411290279052926,4.423719393693336,4.425705698958549
Sergio Cordova,3.1049507224764357,5.815369474037836,3.821954079242465
Darren Fletcher,3.0909251633896275,5.158923059493884,3.786775823869159
Robin Knoche,3.024343255231546,1.4181232150411034,4.718594748368156
Michy Batshuayi,2.959055130894459,4.760330110466962,6.064534400973416
Andre Ayew,2.922240954665696,3.049264265904481,4.700225071888856
Dominik Kohr,2.8616219466757356,4.456936743882141,4.022276619869667
Andre Gray,2.858086365024377,3.5925104181961114,2.2393595940232025
Matthias Lehmann,2.803443473497805,3.735116809683959,3.851456178544189
Yuya Osako,2.6875996615818867,0.34755939983356166,4.512808364859219
Gideon Jung,2.5530255471875583,1.1818457041902048,4.010702276934358
Javier Manquillo,2.3596293935763284,3.396643119281861,5.023891121996923
Bobby Wood,1.1338617897313452,0.19235393935121098,3.912009269406407
Martin Olsson,0.9447437558792373,3.9505034985229894,0.33062579310494566
